id|points
E14000909|[[-0.5038605782405055, 71.04435261979853], [-0.4148620503473608, 71.19850447303874], [-0.2368624382659816, 71.19850447303874], [-0.1478651557473652, 71.04435261979853], [-0.2368624382659816, 70.89020084849078], [-0.4148620503473608, 70.89020084849078], [-0.5038605782405055, 71.04435261979853]]
E14001025|[[-0.5038605782405055, 70.68835413302844], [-0.4148620503473608, 70.84250626483919], [-0.2368624382659816, 70.84250626483919], [-0.1478651557473652, 70.68835413302844], [-0.2368624382659816, 70.5342036562549], [-0.4148620503473608, 70.5342036562549], [-0.5038605782405055, 70.68835413302844]]
E14000842|[[-0.5038605782405055, 70.33235871053523], [-0.4148620503473608, 70.48650799109402], [-0.2368624382659816, 70.48650799109402], [-0.1478651557473652, 70.33235871053523], [-0.2368624382659816, 70.17820689006804], [-0.4148620503473608, 70.17820689006804], [-0.5038605782405055, 70.33235871053523]]
E14000617|[[-0.5038605782405055, 69.97636064981444], [-0.4148620503473608, 70.13051247028163], [-0.2368624382659816, 70.13051247028163], [-0.1478651557473652, 69.97636064981444], [-0.2368624382659816, 69.82221017304104], [-0.4148620503473608, 69.82221017304104], [-0.5038605782405055, 69.97636064981444]]
E14000845|[[-0.5038605782405055, 69.62036501429674], [-0.4148620503473608, 69.77451504863467], [-0.2368624382659816, 69.77451504863467], [-0.1478651557473652, 69.62036501429674], [-0.2368624382659816, 69.46621475054769], [-0.4148620503473608, 69.46621475054769], [-0.5038605782405055, 69.62036501429674]]
E14000968|[[-0.5038605782405055, 69.26436690441649], [-0.4148620503473608, 69.41851872488368], [-0.2368624382659816, 69.41851872488368], [-0.1478651557473652, 69.26436690441649], [-0.2368624382659816, 69.11021654234843], [-0.4148620503473608, 69.11021654234843], [-0.5038605782405055, 69.26436690441649]]
E14001013|[[-0.5038605782405055, 68.90837148192342], [-0.4148620503473608, 69.06252061500331], [-0.2368624382659816, 69.06252061500331], [-0.1478651557473652, 68.90837148192342], [-0.2368624382659816, 68.75421817028395], [-0.4148620503473608, 68.75421817028395], [-0.5038605782405055, 68.90837148192342]]
E14000763|[[-0.5038605782405055, 68.5523733228836], [-0.4148620503473608, 68.70652529082929], [-0.2368624382659816, 68.70652529082929], [-0.1478651557473652, 68.5523733228836], [-0.2368624382659816, 68.39822145325667], [-0.4148620503473608, 68.39822145325667], [-0.5038605782405055, 68.5523733228836]]
E14000764|[[-0.5038605782405055, 68.19637934240295], [-0.4148620503473608, 68.35052696792425], [-0.2368624382659816, 68.35052696792425], [-0.1478651557473652, 68.19637934240295], [-0.2368624382659816, 68.04222473622953], [-0.4148620503473608, 68.04222473622953], [-0.5038605782405055, 68.19637934240295]]
E14000553|[[-0.5038605782405055, 67.84037979051001], [-0.4148620503473608, 67.99453154543117], [-0.2368624382659816, 67.99453154543117], [-0.1478651557473652, 67.84037979051001], [-0.2368624382659816, 67.68622926457674], [-0.4148620503473608, 67.68622926457674], [-0.5038605782405055, 67.84037979051001]]
E14000615|[[-0.5038605782405055, 67.48438297516371], [-0.4148620503473608, 67.6385333863915], [-0.2368624382659816, 67.6385333863915], [-0.1478651557473652, 67.48438297516371], [-0.2368624382659816, 67.33023089251255], [-0.4148620503473608, 67.33023089251255], [-0.5038605782405055, 67.48438297516371]]
E14000673|[[-0.5038605782405055, 67.12838620897713], [-0.4148620503473608, 67.28253812776336], [-0.2368624382659816, 67.28253812776336], [-0.1478651557473652, 67.12838620897713], [-0.2368624382659816, 66.97423579774932], [-0.4148620503473608, 66.97423579774932], [-0.5038605782405055, 67.12838620897713]]
E14000655|[[-0.5038605782405055, 66.77238932808493], [-0.4148620503473608, 66.92653985401776], [-0.2368624382659816, 66.92653985401776], [-0.1478651557473652, 66.77238932808493], [-0.2368624382659816, 66.61823731097951], [-0.4148620503473608, 66.61823731097951], [-0.5038605782405055, 66.77238932808493]]
E14000872|[[-0.5038605782405055, 66.4163940202972], [-0.4148620503473608, 66.57054443152471], [-0.2368624382659816, 66.57054443152471], [-0.1478651557473652, 66.4163940202972], [-0.2368624382659816, 66.2622417737807], [-0.4148620503473608, 66.2622417737807], [-0.5038605782405055, 66.4163940202972]]
E14000598|[[-0.5038605782405055, 66.0603955335271], [-0.4148620503473608, 66.21454622332543], [-0.2368624382659816, 66.21454622332543], [-0.1478651557473652, 66.0603955335271], [-0.2368624382659816, 65.90624366390045], [-0.4148620503473608, 65.90624366390045], [-0.5038605782405055, 66.0603955335271]]
E14000683|[[-0.8064582408005558, 74.42632091538192], [-0.7174604175272071, 74.58047262114351], [-0.5394605104886974, 74.58047262114351], [-0.4504626380558219, 74.42632091538192], [-0.5394605104886974, 74.27217012726454], [-0.7174604175272071, 74.27217012726454], [-0.8064582408005558, 74.42632091538192]]
E14000556|[[-0.8064582408005558, 74.07032544372912], [-0.7174604175272071, 74.22447731335606], [-0.5394605104886974, 74.22447731335606], [-0.4504626380558219, 74.07032544372912], [-0.5394605104886974, 73.91617367242168], [-0.7174604175272071, 73.91617367242168], [-0.8064582408005558, 74.07032544372912]]
E14001028|[[-0.8064582408005558, 73.71432733384889], [-0.7174604175272071, 73.86847925263525], [-0.5394605104886974, 73.86847925263525], [-0.4504626380558219, 73.71432733384889], [-0.5394605104886974, 73.56017669321014], [-0.7174604175272071, 73.56017669321014], [-0.8064582408005558, 73.71432733384889]]
E14000669|[[-0.8064582408005558, 73.35833200967473], [-0.7174604175272071, 73.51248378098246], [-0.5394605104886974, 73.51248378098246], [-0.4504626380558219, 73.35833200967473], [-0.5394605104886974, 73.2041812707171], [-0.7174604175272071, 73.2041812707171], [-0.8064582408005558, 73.35833200967473]]
E14000914|[[-0.8064582408005558, 73.00233401450011], [-0.7174604175272071, 73.15648550723718], [-0.5394605104886974, 73.15648550723718], [-0.4504626380558219, 73.00233401450011], [-0.5394605104886974, 72.8481828986526], [-0.7174604175272071, 72.8481828986526], [-0.8064582408005558, 73.00233401450011]]
E14000829|[[-0.8064582408005558, 72.64633826427664], [-0.7174604175272071, 72.80049003558439], [-0.5394605104886974, 72.80049003558439], [-0.4504626380558219, 72.64633826427664], [-0.5394605104886974, 72.49218759086502], [-0.7174604175272071, 72.49218759086502], [-0.8064582408005558, 72.64633826427664]]
E14000792|[[-0.8064582408005558, 72.29034026910216], [-0.7174604175272071, 72.44449192570414], [-0.5394605104886974, 72.44449192570414], [-0.4504626380558219, 72.29034026910216], [-0.5394605104886974, 72.13618936627931], [-0.7174604175272071, 72.13618936627931], [-0.8064582408005558, 72.29034026910216]]
E14000710|[[-0.8064582408005558, 71.93434586257233], [-0.7174604175272071, 72.08849655237053], [-0.5394605104886974, 72.08849655237053], [-0.4504626380558219, 71.93434586257233], [-0.5394605104886974, 71.78019405849173], [-0.7174604175272071, 71.78019405849173], [-0.8064582408005558, 71.93434586257233]]
E14000867|[[-0.8064582408005558, 71.57834680227444], [-0.7174604175272071, 71.73249860635522], [-0.5394605104886974, 71.73249860635522], [-0.4504626380558219, 71.57834680227444], [-0.5394605104886974, 71.42419578474613], [-0.7174604175272071, 71.42419578474613], [-0.8064582408005558, 71.57834680227444]]
E14000797|[[-0.8064582408005558, 71.22234938062762], [-0.7174604175272071, 71.37650221705822], [-0.5394605104886974, 71.37650221705822], [-0.4504626380558219, 71.22234938062762], [-0.5394605104886974, 71.06820031309363], [-0.7174604175272071, 71.06820031309363], [-0.8064582408005558, 71.22234938062762]]
E14000769|[[-0.8064582408005558, 70.86635326990115], [-0.7174604175272071, 71.02050507398178], [-0.5394605104886974, 71.02050507398178], [-0.4504626380558219, 70.86635326990115], [-0.5394605104886974, 70.71220220321338], [-0.7174604175272071, 70.71220220321338], [-0.8064582408005558, 70.86635326990115]]
E14000861|[[-0.8064582408005558, 70.5103559138002], [-0.7174604175272071, 70.66450637418731], [-0.5394605104886974, 70.66450637418731], [-0.4504626380558219, 70.5103559138002], [-0.5394605104886974, 70.3562068298795], [-0.7174604175272071, 70.3562068298795], [-0.8064582408005558, 70.5103559138002]]
E14000878|[[-0.8064582408005558, 70.154360491307], [-0.7174604175272071, 70.30851090253465], [-0.5394605104886974, 70.30851090253465], [-0.4504626380558219, 70.154360491307], [-0.5394605104886974, 70.00020845781529], [-0.7174604175272071, 70.00020845781529], [-0.8064582408005558, 70.154360491307]]
E14000934|[[-0.8064582408005558, 69.79836216840198], [-0.7174604175272071, 69.9525127434947], [-0.5394605104886974, 69.9525127434947], [-0.4504626380558219, 69.79836216840198], [-0.5394605104886974, 69.64421319918716], [-0.7174604175272071, 69.64421319918716], [-0.8064582408005558, 69.79836216840198]]
E14000552|[[-0.8064582408005558, 69.44236684422809], [-0.7174604175272071, 69.59651741932052], [-0.5394605104886974, 69.59651741932052], [-0.4504626380558219, 69.44236684422809], [-0.5394605104886974, 69.28821481073622], [-0.7174604175272071, 69.28821481073622], [-0.8064582408005558, 69.44236684422809]]
E14000691|[[-0.8064582408005558, 69.08636847216376], [-0.7174604175272071, 69.24051921112124], [-0.5394605104886974, 69.24051921112124], [-0.4504626380558219, 69.08636847216376], [-0.5394605104886974, 68.93221665169641], [-0.7174604175272071, 68.93221665169641], [-0.8064582408005558, 69.08636847216376]]
E14001002|[[-0.8064582408005558, 68.73037300051082], [-0.7174604175272071, 68.88452508316225], [-0.5394605104886974, 68.88452508316225], [-0.4504626380558219, 68.73037300051082], [-0.5394605104886974, 68.57622118004362], [-0.7174604175272071, 68.57622118004362], [-0.8064582408005558, 68.73037300051082]]
E14000591|[[-0.8064582408005558, 68.37437489063058], [-0.7174604175272071, 68.52852551488274], [-0.5394605104886974, 68.52852551488274], [-0.4504626380558219, 68.37437489063058], [-0.5394605104886974, 68.22022302100393], [-0.7174604175272071, 68.22022302100393], [-0.8064582408005558, 68.37437489063058]]
E14000629|[[-0.8064582408005558, 68.01837940259148], [-0.7174604175272071, 68.17252874869617], [-0.5394605104886974, 68.17252874869617], [-0.4504626380558219, 68.01837940259148], [-0.5394605104886974, 67.86422754935114], [-0.7174604175272071, 67.86422754935114], [-0.8064582408005558, 68.01837940259148]]
E14000639|[[-0.8064582408005558, 67.66238124355151], [-0.7174604175272071, 67.81653193334985], [-0.5394605104886974, 67.81653193334985], [-0.4504626380558219, 67.66238124355151], [-0.5394605104886974, 67.50822937392488], [-0.7174604175272071, 67.50822937392488], [-0.8064582408005558, 67.66238124355151]]
E14001008|[[-0.8064582408005558, 67.30638582105846], [-0.7174604175272071, 67.46053516716313], [-0.5394605104886974, 67.46053516716313], [-0.4504626380558219, 67.30638582105846], [-0.5394605104886974, 67.15223406613714], [-0.7174604175272071, 67.15223406613714], [-0.8064582408005558, 67.30638582105846]]
E14001040|[[-0.8064582408005558, 66.95038766201863], [-0.7174604175272071, 67.10453941693993], [-0.5394605104886974, 67.10453941693993], [-0.4504626380558219, 66.95038766201863], [-0.5394605104886974, 66.79623585793802], [-0.7174604175272071, 66.79623585793802], [-0.8064582408005558, 66.95038766201863]]
E14000654|[[-0.8064582408005558, 66.59439235423103], [-0.7174604175272071, 66.74854212638473], [-0.5394605104886974, 66.74854212638473], [-0.4504626380558219, 66.59439235423103], [-0.5394605104886974, 66.44024036989865], [-0.7174604175272071, 66.44024036989865], [-0.8064582408005558, 66.59439235423103]]
E14000753|[[-0.8064582408005558, 66.2383940804856], [-0.7174604175272071, 66.39254599927197], [-0.5394605104886974, 66.39254599927197], [-0.4504626380558219, 66.2383940804856], [-0.5394605104886974, 66.0842422108588], [-0.7174604175272071, 66.0842422108588], [-0.8064582408005558, 66.2383940804856]]
E14000755|[[-0.8064582408005558, 65.88239860883294], [-0.7174604175272071, 66.03654767636709], [-0.5394605104886974, 66.03654767636709], [-0.4504626380558219, 65.88239860883294], [-0.5394605104886974, 65.7282481812187], [-0.7174604175272071, 65.7282481812187], [-0.8064582408005558, 65.88239860883294]]
E14000820|[[-1.1090562638637562, 75.31631337160344], [-1.0200587847070581, 75.47046474963503], [-0.8420588448955258, 75.47046474963503], [-0.7530608413706045, 75.31631337160344], [-0.8420588448955258, 75.16216225575609], [-1.0200587847070581, 75.16216225575609], [-1.1090562638637562, 75.31631337160344]]
E14000913|[[-1.1090562638637562, 74.96031590079687], [-1.0200587847070581, 75.11446944184745], [-0.8420588448955258, 75.11446944184745], [-0.7530608413706045, 74.96031590079687], [-0.8420588448955258, 74.80616693158206], [-1.0200587847070581, 74.80616693158206], [-1.1090562638637562, 74.96031590079687]]
E14001062|[[-1.1090562638637562, 74.60431967536479], [-1.0200587847070581, 74.7584714302861], [-0.8420588448955258, 74.7584714302861], [-0.7530608413706045, 74.60431967536479], [-0.8420588448955258, 74.45016877254196], [-1.0200587847070581, 74.45016877254196], [-1.1090562638637562, 74.60431967536479]]
E14000777|[[-1.1090562638637562, 74.24832243396945], [-1.0200587847070581, 74.40247687627794], [-0.8420588448955258, 74.40247687627794], [-0.7530608413706045, 74.24832243396945], [-0.8420588448955258, 74.09417325173], [-1.0200587847070581, 74.09417325173], [-1.1090562638637562, 74.24832243396945]]
E14000836|[[-1.1090562638637562, 73.89232689677092], [-1.0200587847070581, 74.04647801261814], [-0.8420588448955258, 74.04647801261814], [-0.7530608413706045, 73.89232689677092], [-0.8420588448955258, 73.738175027144], [-1.0200587847070581, 73.738175027144], [-1.1090562638637562, 73.89232689677092]]
E14000904|[[-1.1090562638637562, 73.53632868857136], [-1.0200587847070581, 73.69048054181158], [-0.8420588448955258, 73.69048054181158], [-0.7530608413706045, 73.53632868857136], [-0.8420588448955258, 73.38217971935642], [-1.0200587847070581, 73.38217971935642], [-1.1090562638637562, 73.53632868857136]]
E14000596|[[-1.1090562638637562, 73.18033336439734], [-1.0200587847070581, 73.3344842180606], [-0.8420588448955258, 73.3344842180606], [-0.7530608413706045, 73.18033336439734], [-0.8420588448955258, 73.02618149477055], [-1.0200587847070581, 73.02618149477055], [-1.1090562638637562, 73.18033336439734]]
E14000546|[[-1.1090562638637562, 72.82433515619806], [-1.0200587847070581, 72.9784870258247], [-0.8420588448955258, 72.9784870258247], [-0.7530608413706045, 72.82433515619806], [-0.8420588448955258, 72.67018618698297], [-1.0200587847070581, 72.67018618698297], [-1.1090562638637562, 72.82433515619806]]
E14000924|[[-1.1090562638637562, 72.46833966815868], [-1.0200587847070581, 72.62249148862588], [-0.8420588448955258, 72.62249148862588], [-0.7530608413706045, 72.46833966815868], [-0.8420588448955258, 72.31418802794327], [-1.0200587847070581, 72.31418802794327], [-1.1090562638637562, 72.46833966815868]]
E14000866|[[-1.1090562638637562, 72.11234145995957], [-1.0200587847070581, 72.26649337874565], [-0.8420588448955258, 72.26649337874565], [-0.7530608413706045, 72.11234145995957], [-0.8420588448955258, 71.95819249074445], [-1.0200587847070581, 71.95819249074445], [-1.1090562638637562, 72.11234145995957]]
E14000607|[[-1.1090562638637562, 71.75634613578539], [-1.0200587847070581, 71.91049800541202], [-0.8420588448955258, 71.91049800541202], [-0.7530608413706045, 71.75634613578539], [-0.8420588448955258, 71.60219428254518], [-1.0200587847070581, 71.60219428254518], [-1.1090562638637562, 71.75634613578539]]
E14000695|[[-1.1090562638637562, 71.4003480422916], [-1.0200587847070581, 71.5544998955318], [-0.8420588448955258, 71.5544998955318], [-0.7530608413706045, 71.4003480422916], [-0.8420588448955258, 71.24620003988043], [-1.0200587847070581, 71.24620003988043], [-1.1090562638637562, 71.4003480422916]]
